DOMAIN,COUNTRYCODE,COUNTRY,PROXYTYPE,PROXYPORT,OVPN_TCP,OVPN_UDP
"ar32.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar32.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar32.nordvpn.com.udp1194.ovpn"
"ar33.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar33.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar33.nordvpn.com.udp1194.ovpn"
"ar34.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar34.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar34.nordvpn.com.udp1194.ovpn"
"ar35.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar35.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar35.nordvpn.com.udp1194.ovpn"
"ar36.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar36.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar36.nordvpn.com.udp1194.ovpn"
"ar37.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar37.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar37.nordvpn.com.udp1194.ovpn"
"ar38.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar38.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar38.nordvpn.com.udp1194.ovpn"
"ar39.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar39.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar39.nordvpn.com.udp1194.ovpn"
"ar40.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar40.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar40.nordvpn.com.udp1194.ovpn"
"ar41.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar41.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar41.nordvpn.com.udp1194.ovpn"
"ar42.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar42.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar42.nordvpn.com.udp1194.ovpn"
"ar43.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar43.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar43.nordvpn.com.udp1194.ovpn"
"ar44.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar44.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar44.nordvpn.com.udp1194.ovpn"
"ar45.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar45.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar45.nordvpn.com.udp1194.ovpn"
"ar46.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar46.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar46.nordvpn.com.udp1194.ovpn"
"ar47.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar47.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar47.nordvpn.com.udp1194.ovpn"
"ar48.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar48.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar48.nordvpn.com.udp1194.ovpn"
"ar49.nordvpn.com","ar","Argentina""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar49.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/ar49.nordvpn.com.udp1194.ovpn"
"at100.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at100.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at100.nordvpn.com.udp1194.ovpn"
"at101.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at101.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at101.nordvpn.com.udp1194.ovpn"
"at102.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at102.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at102.nordvpn.com.udp1194.ovpn"
"at103.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at103.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at103.nordvpn.com.udp1194.ovpn"
"at104.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at104.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at104.nordvpn.com.udp1194.ovpn"
"at105.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at105.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at105.nordvpn.com.udp1194.ovpn"
"at106.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at106.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at106.nordvpn.com.udp1194.ovpn"
"at107.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at107.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at107.nordvpn.com.udp1194.ovpn"
"at108.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at108.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at108.nordvpn.com.udp1194.ovpn"
"at109.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at109.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at109.nordvpn.com.udp1194.ovpn"
"at110.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at110.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at110.nordvpn.com.udp1194.ovpn"
"at111.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at111.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at111.nordvpn.com.udp1194.ovpn"
"at112.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at112.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at112.nordvpn.com.udp1194.ovpn"
"at113.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at113.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at113.nordvpn.com.udp1194.ovpn"
"at114.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at114.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at114.nordvpn.com.udp1194.ovpn"
"at115.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at115.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at115.nordvpn.com.udp1194.ovpn"
"at116.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at116.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at116.nordvpn.com.udp1194.ovpn"
"at117.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at117.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at117.nordvpn.com.udp1194.ovpn"
"at118.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at118.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at118.nordvpn.com.udp1194.ovpn"
"at119.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at119.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at119.nordvpn.com.udp1194.ovpn"
"at120.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at120.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at120.nordvpn.com.udp1194.ovpn"
"at121.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at121.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at121.nordvpn.com.udp1194.ovpn"
"at122.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at122.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at122.nordvpn.com.udp1194.ovpn"
"at123.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at123.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at123.nordvpn.com.udp1194.ovpn"
"at124.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at124.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at124.nordvpn.com.udp1194.ovpn"
"at125.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at125.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at125.nordvpn.com.udp1194.ovpn"
"at126.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at126.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at126.nordvpn.com.udp1194.ovpn"
"at127.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at127.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at127.nordvpn.com.udp1194.ovpn"
"at128.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at128.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at128.nordvpn.com.udp1194.ovpn"
"at129.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at129.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at129.nordvpn.com.udp1194.ovpn"
"at130.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at130.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at130.nordvpn.com.udp1194.ovpn"
"at131.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at131.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at131.nordvpn.com.udp1194.ovpn"
"at132.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at132.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at132.nordvpn.com.udp1194.ovpn"
"at133.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at133.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at133.nordvpn.com.udp1194.ovpn"
"at134.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at134.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at134.nordvpn.com.udp1194.ovpn"
"at135.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at135.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at135.nordvpn.com.udp1194.ovpn"
"at136.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at136.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at136.nordvpn.com.udp1194.ovpn"
"at137.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at137.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at137.nordvpn.com.udp1194.ovpn"
"at138.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at138.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at138.nordvpn.com.udp1194.ovpn"
"at139.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at139.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at139.nordvpn.com.udp1194.ovpn"
"at140.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at140.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at140.nordvpn.com.udp1194.ovpn"
"at141.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at141.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at141.nordvpn.com.udp1194.ovpn"
"at142.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at142.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at142.nordvpn.com.udp1194.ovpn"
"at143.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at143.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at143.nordvpn.com.udp1194.ovpn"
"at144.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at144.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at144.nordvpn.com.udp1194.ovpn"
"at145.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at145.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at145.nordvpn.com.udp1194.ovpn"
"at146.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at146.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at146.nordvpn.com.udp1194.ovpn"
"at80.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at80.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at80.nordvpn.com.udp1194.ovpn"
"at86.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at86.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at86.nordvpn.com.udp1194.ovpn"
"at88.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at88.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at88.nordvpn.com.udp1194.ovpn"
"at89.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at89.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at89.nordvpn.com.udp1194.ovpn"
"at90.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at90.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at90.nordvpn.com.udp1194.ovpn"
"at91.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at91.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at91.nordvpn.com.udp1194.ovpn"
"at92.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at92.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at92.nordvpn.com.udp1194.ovpn"
"at93.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at93.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at93.nordvpn.com.udp1194.ovpn"
"at94.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at94.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at94.nordvpn.com.udp1194.ovpn"
"at95.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at95.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at95.nordvpn.com.udp1194.ovpn"
"at96.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at96.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at96.nordvpn.com.udp1194.ovpn"
"at97.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at97.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at97.nordvpn.com.udp1194.ovpn"
"at98.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at98.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at98.nordvpn.com.udp1194.ovpn"
"at99.nordvpn.com","at","Austria""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at99.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/at99.nordvpn.com.udp1194.ovpn"
"au529.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au529.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au529.nordvpn.com.udp1194.ovpn"
"au530.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au530.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au530.nordvpn.com.udp1194.ovpn"
"au531.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au531.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au531.nordvpn.com.udp1194.ovpn"
"au532.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au532.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au532.nordvpn.com.udp1194.ovpn"
"au533.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au533.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au533.nordvpn.com.udp1194.ovpn"
"au534.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au534.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au534.nordvpn.com.udp1194.ovpn"
"au535.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au535.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au535.nordvpn.com.udp1194.ovpn"
"au536.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au536.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au536.nordvpn.com.udp1194.ovpn"
"au537.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au537.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au537.nordvpn.com.udp1194.ovpn"
"au538.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au538.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au538.nordvpn.com.udp1194.ovpn"
"au569.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au569.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au569.nordvpn.com.udp1194.ovpn"
"au570.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au570.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au570.nordvpn.com.udp1194.ovpn"
"au576.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au576.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au576.nordvpn.com.udp1194.ovpn"
"au585.nordvpn.com","au","Australia""HTTP","1080"."https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au585.nordvpn.com.tcp443.ovpn","https://downloads.nordcdn.com/configs/files/ovpn_legacy/servers/au585.nordvpn.com.udp1194.ovpn"
